,Randoms
129,-1.699329631699037
130,-1.1480517015188139
131,-0.8655381090431788
132,0.014838209447059878
133,-0.2984918612452701
134,-1.325008314248278
135,-0.1651767193017959
136,-0.07310437581304577
137,0.12296060099182744
138,2.903203547493776
139,0.26637225743777854
140,1.4342672214783296
141,2.1980557090632367
142,1.115671436984547
143,-0.06696964513883621
144,0.35497354013297766
145,-1.1758035201367998
146,0.721951840751685
147,-0.7499075038322827
148,-0.11780836023542646
149,1.5267745740207554
150,0.6721955419986294
151,1.2603608109521978
152,-1.049153919663985
153,-0.09606754725277268
154,0.23289277522252363
155,-0.400826104795314
156,-0.2179207522063736
157,0.5690115542190838
158,-0.11802580192691144
159,1.3412501777051897
160,-0.6282367868707046
161,1.389307195859011
162,-1.2272005219483224
163,0.6408112609011052
164,0.3027822224342619
165,-0.2706707780404145
166,-1.3079333517743725
167,0.29063945560998233
168,-0.9204868336384113
169,1.73577302294567
170,0.34490142126262485
171,0.46724164552962316
172,-0.9967179379990366
173,0.8057791918098233
174,-0.4160071399837906
175,0.6094674749763704
176,-0.2486400986407315
177,-1.9313247978259032
178,-1.210669741330401
179,1.1641348284347905
180,-1.0541423319412715
181,-0.19598731192796848
182,1.0410083978092857
183,0.21088848569151336
184,-0.18424838364377966
185,0.8999229204617282
186,-0.34403459542845616
187,-0.027730383272238156
188,-0.4561231018431636
189,-0.7167038326550443
190,-0.38275011709819046
191,-0.7507092261708672
192,-0.03622508040300328
193,0.19024952054074504
194,0.23275628821531288
195,0.5077786630365548
196,-0.3176479870785248
197,-0.03450477367493234
198,-1.0227121966546624
199,-0.4740884709115863
200,0.4960821364368399
201,1.3939863724749035
202,-0.005323232741378258
203,1.2422966392979509
204,-0.9927663966566346
205,0.3389412626309112
206,0.07605951289066742
207,0.12031749864080096
208,-2.013367332265915
209,-0.8759712539928516
210,-1.1754537401489025
211,-1.507609118990995
212,1.0718428812619822
213,-0.8469826686446806
214,0.4697627306733702
215,0.15655725127616474
216,-0.16013598770858345
217,-0.6793813524129217
218,1.5601193920091276
219,0.5553707499200116
220,0.5140041531259812
221,1.1140396495228242
222,-1.742380238882655
223,-0.0214586401508553
224,-0.16173927754994225
225,-2.5859840597628923
226,0.19804791501322347
227,-0.05737604425853224
228,-1.150047210184727
229,0.9857285054579791
230,-0.4610836791297518
231,0.10948819396994591
232,0.797792644119174
233,0.8169208335363957
234,-1.1049413264020118
235,1.3339870102767137
236,-0.9566705694046845
237,-0.16706175769534515
238,0.3166500509961684
239,-1.9367148303832171
240,-0.126629286638228
241,-1.3247608752089604
242,0.1451628595545881
243,-0.9439133869474382
244,-0.39890485175570456
245,-0.05217746320532023
246,-0.55016535019749
247,0.9994223532775366
248,-1.713885919669218
249,0.8854464344386265
250,-0.2720937365419073
251,-0.40156950491433907
252,-0.8549764966300339
253,-0.3760522630346559
254,-1.0866944054914849
255,0.13260473743478943
256,-0.19734513949402227
257,-0.15047434716357347
258,-0.8915079097704908
259,1.402186812945427
260,0.524597477893068
261,-1.2620482531787804
262,-0.7545151123272702
263,-0.08399262646273915
264,0.012289868673912041
265,-1.180508401836304
266,0.39582658301786716
267,-0.33933625591317385
268,1.462809930999199
269,0.4977683043436353
270,0.17622279914713088
271,-1.0212955417697964
272,-0.12232064381246774
273,-1.9133980281804794
274,-0.17481513813470348
275,-1.1974645653290399
276,-1.0947285144336443
277,-0.4049651359393451
278,0.19276902419939923
279,-1.2085559587571888
280,-0.6639235415746203
281,0.07665207003078169
282,-0.4615296279642709
283,-0.5885102321628859
284,-0.3806705240037249
285,-0.7867436051184968
286,0.4194110788685894
287,0.5247506128394833
288,0.32970060330524853
289,0.1819069817760451
290,-0.9676225434166706
291,-1.5376759678903962
292,0.4798757267732444
293,-0.5367472644259546
294,-2.0798581636721973
295,-0.19832821443687312
296,0.4313276951236917
297,-0.24339621798766628
298,0.7151655799609012
299,-0.23759041884921195
300,0.8955444994614861
301,1.552152075593744
302,0.8297825587209868
303,1.0139821926277988
304,0.18169259135857807
305,1.3263118070892495
306,1.0479215094868615
307,-3.465138936384501e-05
308,-1.497991602908939
309,-0.5318722354943024
310,0.5096227799348655
311,0.34842975170435475
312,-0.33443185729589037
313,0.07209693997224687
314,-0.08650263823792363
315,0.6134451364000604
316,1.0958185377660372
317,0.2791264232557597
318,0.3400965863363676
319,-2.234766324934981
320,1.8114827194799934
321,-0.07108475300425407
322,-0.6167048478609218
323,0.7720492435961095
324,-1.507336675145304
325,1.2020431520911845
326,-0.1850329126207282
327,-0.290137776868331
328,-0.026218703579604576
329,0.03961165502870562
330,0.8123942299010031
331,0.558152516086162
332,-0.013009805100508774
333,-0.03327070340182227
334,0.2352620648978236
335,1.1595326278652687
336,-0.9726978455779633
337,-0.33947324154091674
338,-0.2452021621616538
339,-0.6009592629199082
340,-1.3414308881728514
341,0.04417340726168793
342,0.3430350302391127
343,-0.3541020816249847
344,-0.4127781175416564
345,-0.7083973973277753
346,-1.2877872238819916
347,0.21321977230870845
348,-2.3181055294416257
349,2.064795361829724
350,-0.21171600340594532
351,-0.4401180260226466
352,1.1489361948393098
353,0.7151712754900594
354,-1.6054291485707985
355,1.2840773294279868
356,-1.2598092483817553
357,1.2240295601292912
358,-1.0214802891311423
359,0.05676490675355479
360,-0.6066356356705052
361,-0.6114744730968174
362,0.4809623962224319
363,1.0754680338775247
364,1.0196123833672401
365,0.7679514838239423
366,-1.2381701341941802
367,-0.08097355582722764
368,-0.19148774640101932
369,-0.537384878826019
370,-0.6366143532273879
371,-2.0328091546048355
372,0.6925748513261791
373,1.5686709697896153
374,-1.6055382472996076
375,0.26444838376155005
376,0.908560389678934
377,0.2373484818831421
378,1.34637969249729
379,0.5490633398740209
380,0.6635631915719823
381,1.0923001974576658
382,0.5085232499004233
383,-4.952029497085054e-05
384,0.1363375679030042
385,0.6334184431502783
386,0.2557827562424703
387,-0.5724663573717698
388,1.3148703239775181
389,-0.5313336057745596
390,0.11079797733593921
391,0.13380575447198695
392,-1.527273389559686
393,1.7039989423577087
394,-0.41780977983676465
395,0.6578884913787495
396,0.25755006131695846
397,0.9880809101875845
398,1.1864369558480092
399,-0.32815168007590706
400,1.2483083656011253
401,-0.4227144935499083
402,-0.7962630880547497
403,0.021847541924323793
404,-0.5798132882195999
405,-0.211779817109775
406,-1.0530352619326007
407,-0.04662483366211804
408,-0.5593276567770309
409,-0.35728089678241304
410,-1.0120314816163398
411,-1.3212152319153163
412,-1.776005182934576
413,0.15570665324312313
414,-0.11133930142441799
415,2.004900336187138
416,1.1856988572648834
417,-1.1910002953641217
418,0.7892075190706876
419,0.03511023018915097
420,0.7194972458839747
421,-0.7009428917573292
422,-1.200326974105565
423,-0.9741764081712023
424,-0.9592424664182283
425,0.48317248149414166
426,0.8469572368875088
427,-0.5189225659982927
428,-0.13246185978960684
429,1.1126921146920565
430,-0.5068945954453997
431,-2.189664740138511
432,-0.6728168510048996
433,-1.5259497877229817
434,0.6354882119254054
435,-1.0731639127047607
436,1.7924810961816966
437,0.6085074079523817
438,-1.295729124966662
439,0.8447889846004857
440,-0.22892908082288155
441,1.2468325019028286
442,0.4139294960228384
443,-0.09125888232762547
444,0.6813583773380851
445,0.9566820384097572
446,-0.47112725040064124
447,1.0403486696557227
448,0.4614735211787982
449,-0.41971896697445354
450,0.1577610120901215
451,0.1686963274842502
452,2.4043524050193024
453,0.4589034834988542
454,-1.7097714213689204
455,0.4502027291787789
456,-0.7912903957703243
457,0.6263710297883199
458,-1.35098168905536
459,1.2990405360087218
460,-1.9301929722867588
461,-1.4134383071557477
462,1.4324844078907897
463,1.2144109942883834
464,-0.39904950403028905
465,1.2191666322070276
466,0.6020605114744582
467,0.3472752908892271
468,0.04835592382072535
469,-0.7379326675425731
470,-0.11173791166399649
471,0.9642359532458736
472,2.6154551248221316
473,-1.3137213042672928
474,0.20145350591647088
475,1.1879728160308602
476,1.286149283967074
477,-1.120609546467717
478,0.12217374729663824
479,0.510472492013113
480,0.28437368551420106
481,0.1530278792021147
482,-0.5650776415832648
483,-0.25421450123464473
484,-0.3962727239707393
485,1.3216477656553205
486,2.413656035447568
487,-0.5039392735138092
488,0.19434813951836538
489,1.4472280326022176
490,0.08821411408589598
491,-0.48218023558242873
492,-1.5970806458158622
493,0.8579414786016135
494,-0.43708112267596133
495,0.19732777009976668
496,-0.6664197368986905
497,-0.23362662139267165
498,0.9778799427255276
499,-0.7523363236492718
500,-0.7470388275949571
501,-0.7108055145550598
502,-2.142434241470403
503,0.8314071140858902
504,0.8353055039590873
505,1.166972166150165
506,-0.6921761571860537
507,0.45968288058702633
508,1.6194023219813516
509,1.3718215300562098
510,-0.5665259630325702
511,-1.3649409650876807
512,0.5479645483297375
513,0.9540873404494902
514,0.49817641807134555
515,2.0054940083766986
516,-1.6742300204631497
517,-1.7751761897532992
518,0.2059059949669919
519,0.6413317736575377
520,-0.934139779842903
521,0.3676262087374143
522,-0.43334834679665013
523,-1.085700113623141
524,1.1470165504492256
525,-1.6476603583700984
526,0.2975255585766673
527,0.8067017853927642
528,-0.2765422273534932
529,-0.4602563295359782
530,0.42527315539419774
531,-0.8292511459077134
532,0.659890006210109
533,-0.21933992565939217
534,-0.9099090192831283
535,1.7463033177274276
536,0.5785823325874908
537,-0.19365318033393134
538,-0.13166756611738212
539,-2.0294324820701792
540,-0.33045181485641173
541,-0.7207448784229132
542,0.003595487620526494
543,-0.025631987494714605
544,-1.122812655641853
545,-0.6574481720373746
546,0.3349878704324589
547,-0.6906285737980857
548,-0.06600326878628243
549,-0.3662280386384912
550,-0.5289251090884888
551,1.1497891609811537
552,1.947225410440231
553,-0.6516465931685288
554,-0.6251485663396547
555,0.8749917034868424
556,-1.690008007922397
557,-0.40869204226661043
558,-0.1938739279454696
559,0.6031383004436051
560,0.12012550074772062
561,0.38232625527593606
562,-0.5276731431882211
563,0.667373296473717
564,1.3057415533056207
565,-0.4087359566525566
566,1.5431407777178
567,0.8490921681466236
568,-0.011184061161538092
569,-0.4907272783792568
570,-1.335585081049998
571,-0.013186484138925697
572,0.5796101310145312
573,-0.22963388326718534
574,-1.214860549743718
575,1.298372504855888
576,0.2382431072683092
577,0.4293510049219143
578,-0.28460718793293516
579,0.6505428219621343
580,-0.8225152527879612
581,-0.12716169342929956
582,-1.2715877351951914
583,-0.009257758261651173
584,-0.5995805873664397
585,0.6372531392082772
586,2.2002611658767157
587,0.6983495178880781
588,0.5116007346582772
589,0.1387595209238641
590,-1.1651886300122845
591,1.4110581649203162
592,-0.1707476092800872
593,-1.6733589349662155
594,-1.8533650243872726
595,1.0182161822629814
596,-0.048958328486322346
597,0.690737265318041
598,-1.086634558387473
599,0.3254295616074119
600,-0.5639136095443976
601,1.369147577469109
602,1.343771008170238
603,-2.4610751469768797
604,-1.8055081640546935
605,-1.1416767791466083
606,-1.0356375281221801
607,-0.7902554506374587
608,-0.19202672301263252
609,-0.23254208803485416
610,0.6513386748602744
611,1.0791573281356406
612,1.509665228762254
613,0.2167744402204431
614,1.8869131373854469
615,1.0773484243074025
616,0.16196359912264566
617,0.37094200270801986
618,-0.07073116346267334
619,0.9911834274793541
620,1.3005958710795327
621,-1.5758746610301888
622,1.6252322597393123
623,0.7369716082701341
624,-0.5637228606561704
625,-0.6830210578753546
626,-0.6887145310236403
627,0.24475063376101175
628,-0.10001467882767819
629,1.457773420355049
630,-1.2876542966177429
631,0.3850238450902307
632,-0.02989983897563217
633,-0.2937297529742909
634,-0.1326697759890814
635,-1.9830913759873234
636,0.9752614841116342
637,-0.25366873898517694
638,0.15215589438200908
639,1.5274716670387363
640,0.8018294540065473
641,-1.3901648343744648
642,-0.4208744693309022
643,0.7201678587921307
644,0.9059773877317493
645,-0.08574939389922016
646,0.787506364461784
647,-0.8570752007190614
648,-0.5557905541140454
649,0.36639300534492586
650,-0.6874168933266122
651,1.3787246024958304
652,0.9504690603758852
653,0.23999076648519188
654,-2.222559593918564
655,-0.3253477654682569
656,-0.5854495232425313
657,-1.1001882284375146
658,0.028613958447444368
659,2.1622994541219716
660,0.03406798670762296
661,-0.6193454214460404
662,-0.7361195259916862
663,-0.9970851335025701
664,0.9729973271090382
665,-0.05714530585229729
666,1.3682127897491017
667,-0.5523555335735968
668,-0.027677292387944884
669,0.2851540803131183
670,0.7239964298451316
671,1.1051925218977083
672,0.3202029381833006
673,-0.9466516352940109
674,1.0893890651312184
675,-0.04113965355017241
676,1.0008638567456156
677,1.6176458262261348
678,-1.0048804151612416
679,0.5758746337787016
680,0.851760522862332
681,-0.6991879469818385
682,-1.0701633437114126
683,-0.4516063058873506
684,0.5370462189386404
685,0.520327695028951
686,0.36415283931611775
687,-0.6071075674538624
688,0.9983662945871542
689,-0.7899998046291841
690,0.35441823554267077
691,1.6196153796919515
692,-0.6956070739505231
693,-0.536801431900546
694,0.019069582132328507
695,-1.2354278210425955
696,0.011065137447707285
697,1.4578375799639132
698,-0.6457215562347403
699,-0.8579253347556537
700,-0.12981395554261313
701,-0.6075057967688655
702,-1.3710771948408809
703,-1.0852700981238665
704,-0.03839309350934823
705,0.07445066281140687
706,-0.34051617297871134
707,-0.010009021339162007
708,-1.5130342542475261
709,-0.8129615869658343
710,-2.2391734742470772
711,0.656473257825569
712,2.133437008652166
713,2.2004765824184602
714,-1.0145138040647335
715,1.2394271713752107
716,0.8243134860050064
717,0.3208358641580388
718,1.0903549830847468
719,-1.7501748822016838
720,1.0659988264525113
721,1.2149080653619817
722,1.1267608732197922
723,-0.9163310878796072
724,-0.6111210135852827
725,0.20487781300252147
726,0.1813479318245919
727,-0.30353698961825143
728,0.1885489569989663
729,-1.4756958408989507
730,1.0203874641559758
731,-1.0483272322409851
732,-0.6407487177000889
733,0.8602426608373857
734,-1.7970149132923432
735,-0.06973966693905771
736,0.5692216847765662
737,0.23944764943183683
738,-0.6385711843021956
739,1.7506456182708199
740,-2.4164941590362403
741,-0.528083976527663
742,-0.7479444915355659
743,-0.7962405024467557
744,0.7429344919362944
745,-0.31170786002331335
746,0.3883055960769288
747,-1.3012090369918863
748,-0.4312478066062523
749,-0.8170769620213204
750,-0.30957760133161
751,0.05815592083579922
752,1.0371903841218475
753,0.6606456194954266
754,0.5307636637768149
755,0.16086274980572124
756,0.2960206461404263
757,-0.6207575643551375
758,0.02652592382452792
759,0.1586320278399559
760,-0.7049689255975026
761,1.9902630376494264
762,-1.284183562817684
763,2.979875323524119
764,1.4216088692283
765,0.367351363089521
766,-1.9691991485579496
767,-0.16101829622958888
768,0.3090372601937609
769,-0.70682894471534
770,0.7845419068260152
771,0.40543146108409833
772,-0.6749429265914993
773,-0.5091944368014869
774,1.0599544619433758
775,1.271375442173698
776,1.7882943664316564
777,-1.3226759540263275
778,1.1252914337814648
779,0.9406077213149283
780,0.08887163834180847
781,1.295267930951976
782,-0.8946436898063735
783,1.1602025404953877
784,0.22000950210403225
785,-0.625791359774144
786,-0.6099415148034645
787,-0.9531357598199861
788,1.6174965056259158
789,2.1109920120129075
790,0.4341404197015465
791,-0.13510504623472208
792,-1.1546362121660956
793,0.5841690619554614
794,0.12133149517259473
795,0.6701760240743372
796,-0.284398403265681
797,-0.6093182343936528
798,0.424213585525906
799,-0.043304481596643456
800,-1.8827565664960892
801,-0.19621409985244914
802,0.7322322067709279
803,0.6535175347934586
804,0.816081864703542
805,-0.19265789603496536
806,-0.14112976433276125
807,1.5180685512289396
808,-2.3145617972012333
809,0.48850720840639267
810,-0.44912513851468533
811,0.07143018070235989
812,0.24085581366776604
813,1.6088317992579346
814,2.130671501230673
815,0.8903179249198662
816,-0.49347226504801756
817,1.199912820729899
818,-0.3622940590811331
819,0.563321528377191
820,0.7069967335922511
821,1.1597154256497502
822,-0.05270945423786791
823,-0.48437042877501085
824,0.24766830662090805
825,0.874988655706599
826,-0.6638082163436413
827,-1.7159968285224798
828,0.4651234496177615
829,0.9069439347454632
830,1.0456604083773955
831,-0.983548839988263
832,-0.436191079413607
833,-0.8048776141557574
834,1.2131788088002153
835,-1.3889826467094606
836,1.6387615174705572
837,-1.109176886118706
838,-0.4272282388165957
839,-1.586043848183941
840,-0.7727824326308952
841,1.387795855278255
842,-0.27346018240121417
843,-0.726333683088303
844,-0.7948206743388622
845,-0.6687205539494124
846,1.4091117288336787
847,-2.130768765526569
848,0.27060207526385466
849,0.26054196647977984
850,-0.02414810563390636
851,-0.6059298824683229
852,0.9874280822312397
853,-0.20602179362084144
854,0.72090928804431
855,0.633775806858813
856,-0.037525124806684365
857,-0.5746731533512253
858,-0.3213219425868136
859,1.2227518713889893
860,0.7834471216798014
861,-1.811933850846304
862,0.7745059464205236
863,0.17780605865447535
864,0.7213708446631905
865,-0.7988871019374552
866,-1.2237371901997662
867,-0.5720495587134797
868,-2.3230517822355132
869,-1.1010839360193232
870,1.7439528544050598
871,0.07717777076490669
872,-0.9496724921356212
873,-0.46992352257094
874,-2.505914416153621
875,0.049612865754566256
876,0.3614462434205915
877,1.7442473634920093
878,-0.7270687769220611
879,0.8457144837780992
880,-1.2806317212418576
881,-0.6060344059153616
882,-1.6367344227766016
883,-2.1812294011730544
884,0.3535180978148481
885,0.24199119176921505
886,-0.81959938034669
887,-0.06713081941329513
888,0.580694390946636
889,1.1452615449801404
890,-0.4776237485135271
891,0.6014703430887262
892,0.28261632744042614
893,-2.064404451977528
894,1.1987981866344035
895,0.5880097760011508
896,-2.9731379042125496
897,-1.1930337573884822
898,-0.0015821838079797272
899,0.34303938282821533
900,-0.7467926145290608
901,-0.6363275475831054
902,1.0528040290853669
903,0.9440485692141336
904,1.0044695423711059
905,0.08047716518280287
906,-1.3540756667142124
907,1.1479073900853498
908,-0.606627796035321
909,0.21626028878690057
910,2.158215626534783
911,1.1188670709561994
912,1.0183935464031422
913,-1.686308621963622
914,-0.5568718534126436
915,-0.06476850111525566
916,-0.19334486553830646
917,-0.3853919144710707
918,0.3519502551767283
919,-0.916272952745804
920,-0.9122129840701092
921,0.8784894054144224
922,0.0599598520616662
923,1.048186373613743
924,0.8872524380802864
925,0.844199975045887
926,0.5972358411237599
927,3.3579275965149593
928,0.3836300541503205
929,-0.0906069292180248
930,0.008931729343825818
931,0.38194858879439597
932,0.15691658875560555
933,1.2905986981393032
934,-0.15475703661263762
935,-1.3267823374495504
936,0.034461393354927095
937,1.7596603594881923
938,-0.3438589844900471
939,1.1732183667447336
940,0.4634329270493352
941,-0.03333762825652457
942,0.527170699124642
943,2.007325980197791
944,-1.2376386530241172
945,-0.7141129429762308
946,0.3297009322403179
947,1.0048013607406863
948,-0.8004241751872246
949,1.324198605785645
950,1.7441506276703684
951,0.1304942311174201
952,0.4032444524946689
953,0.3789110042004714
954,-0.4696085082260526
955,0.5343400360391264
956,0.3761235324656726
957,-0.15239664160770605
958,0.9551093231852124
959,0.9241673322849542
960,0.6082678420970623
961,1.306605190367653
962,-0.42660491011694374
963,-0.23459036765089678
964,-0.701948889447743
965,-1.7128947702615387
966,0.4178994580044375
967,-1.6015046173144871
968,1.728052236809188
969,0.8009433837645511
970,0.7657336687948795
971,0.08340944631001788
972,-2.060402470874899
973,-0.6344922801104148
974,1.94119811904195
975,-1.0032264391548107
976,-0.7565044594658241
977,-1.103082407132852
978,1.026478764607994
979,0.24785250089290603
980,0.41553275012476726
981,-0.5571800392566048
982,-1.0641991859464262
983,1.5680005781902524
984,0.9705524065870225
985,0.8681255472826094
986,0.1767057941763748
987,0.6114144005450499
988,0.579371430808218
989,-0.6799944295174255
990,0.8764586341724981
991,-0.9872863527433893
992,2.525886738689758
993,-1.6134506666306114
994,-0.1848701366805944
995,0.4085360789316803
996,-1.3583286459607635
997,1.0288301699406854
998,1.791352377076031
999,0.60666869794121
1000,-0.9005472414046106
1001,-0.808142819390293
1002,1.1410076345013904
1003,2.298515501479129
1004,-0.7142205072537828
1005,0.17234383376098528
1006,-1.413799097438284
1007,-0.8464232417138217
1008,0.427146184166873
1009,-0.2530316513897353
1010,-0.7799130932256463
1011,-0.5408485228377805
1012,0.4208634055542085
1013,0.29631255996113803
1014,0.03752179343739329
1015,-0.11437005134515399
1016,0.30905161175669826
1017,0.9078484307915159
1018,0.726478123016369
1019,0.0971326547163138
1020,-0.045868683178863875
1021,0.5747174454622632
1022,0.6284004163419797
1023,0.8832366399509025
1024,-1.0488727885930527
1025,2.6498717836058976
1026,0.406434043927088
1027,-0.48040027931331714
1028,-0.4736313516742013
1029,1.876206956690309
1030,1.1522347001054114
1031,-0.4729789665178609
1032,-0.530945548486236
1033,0.04524656506896698
1034,0.7155954609920372
1035,0.3572798638992428
1036,0.003668422254678957
1037,1.088019466771084
1038,-0.46958592330584736
1039,-0.9241345566122717
1040,1.1980112450250144
1041,-0.8258497175257716
1042,-0.06576163208750356
1043,0.9189936297641381
1044,0.209814395653814
1045,1.4959455167676712
1046,1.5859934913727778
1047,1.5080626102395258
1048,1.0200952884058656
1049,0.9667002835619504
1050,0.11596768892924787
1051,1.113136542817262
1052,0.6934913345914229
1053,-0.3670774951619133
1054,-0.6952587176015869
1055,-0.2256315797479261
1056,1.1195000482121087
1057,1.3650370593004244
1058,0.6171646853038206
1059,-0.7546982314692218
1060,-0.10218209224856716
1061,0.12927182752892213
1062,-1.0433110643826695
1063,0.1584650276865357
1064,0.18623264590972105
1065,-0.8775006775424502
1066,-0.17337647102650988
1067,-0.9237564644241674
1068,-0.2712740647646986
1069,-0.811298775511902
1070,-0.5703670797622241
1071,-1.1523084781023312
1072,1.2246795863801216
1073,-1.822377603379179
1074,0.18075810300126488
1075,-0.3707430078979223
1076,0.6082214021631466
1077,-0.9000123937685625
1078,-0.4842102841964126
1079,-1.3603960068639145
1080,-1.1953002196411107
1081,-0.6967543108825772
1082,-0.8213734316973443
1083,-0.815173569921412
1084,0.2977250498312494
1085,0.6646378997093473
1086,0.7801584039526716
1087,0.6217975438870204
1088,-0.8295275913018171
1089,-0.183895159393073
1090,-2.0855887645172633
1091,-0.31456210069996443
1092,0.5524233182284571
1093,1.4375365007041863
1094,0.30338956999973926
1095,0.19328637258736886
1096,-0.6703630365525994
1097,-1.262284824935457
1098,-1.2104764793197005
1099,-1.7524002973566906
1100,1.6644552617998793
1101,0.3719893194257544
1102,-0.8041644719812336
1103,-0.2902254028812522
1104,-1.2740603425789916
1105,1.0332026316015785
1106,-0.5040721402253537
1107,-1.5181205601345658
1108,0.12413527019650664
1109,1.486493501478867
1110,-0.6818963490924058
1111,-1.2568448319624657
1112,0.34999613614403924
1113,-0.48421329551682274
1114,1.6606132061180994
1115,-0.16904217658607276
1116,-1.3033185877445397
1117,-0.9611760209748826
1118,0.44146037779792957
1119,1.2508282892147466
1120,-0.827237627557374
1121,0.14414861144540056
1122,-0.872031214133658
1123,-0.5886101833066478
1124,0.7220772658130395
1125,0.9972291116460138
1126,0.814219961944344
1127,1.097583421794014
1128,-2.1268869324243624
1129,0.8801733327995384
1130,-1.8290275282408635
1131,-0.08237408531528241
1132,-0.6271350449227809
1133,0.17393396817142054
1134,0.25240625755386087
1135,0.37115125384813974
1136,0.1524371167863061
1137,0.9414323519804257
1138,0.2838973156913966
1139,0.9715361181910316
1140,0.9278588976249141
1141,-0.20988250817199122
1142,0.09426442048440094
1143,0.6356890272732392
1144,-1.3168830645962948
1145,0.2641589123988984
1146,0.08770976378275168
1147,2.164301030006202
1148,-1.8648976074847239
1149,-0.37797216218159696
1150,0.4257933964211226
1151,1.2820808526181422
1152,2.7067590074454033
1153,0.22895877374291596
1154,1.3038392963004861
1155,1.1506305453320862
1156,-1.2699460792090373
1157,-0.6807588962016726
1158,0.9736959998055528
1159,0.30446254393184535
1160,0.24346985568826976
1161,0.2619707073705385
1162,-2.412892650956619
1163,-0.48381815954400575
1164,0.13961519543520445
1165,0.37927949080507706
1166,-0.2127187378625613
1167,-0.4459301155888372
1168,0.2093230557745715
1169,-0.2623227909796873
1170,0.6283805083464458
1171,0.04041550542385051
1172,1.0133990102453525
1173,-0.1826103278633533
1174,-1.0012617913763666
1175,-1.4229955883341958
1176,0.7347687942458522
1177,1.7492982338167178
1178,-0.15397822388482757
1179,-1.1952681045708493
1180,-0.4755026134833237
1181,-2.0681473564125983
1182,0.057899505577662644
1183,-1.279275325943813
1184,0.958779600285628
1185,0.162739754661043
1186,0.7154364855484339
1187,-0.213611531643513
1188,-0.9688310762536139
1189,1.446923383984915
1190,-0.32814108737152115
1191,1.7647350583176893
1192,-0.7859360881514885
1193,-0.13927503526924476
1194,-1.7439085835145962
1195,-1.2245378606823618
1196,1.1996717786394318
1197,-1.1423777109523974
1198,-2.4723356696162697
1199,0.008217791709593938
1200,-2.583060906282651
1201,0.534691958091142
1202,-0.639198223272279
1203,-0.9456590172732113
1204,0.6709158638755351
1205,-1.2439388278214103
1206,-0.3417584824332406
1207,0.8868448578432744
1208,0.4680451171550223
1209,-0.8829262458543586
1210,0.8944308111376826
1211,-1.91658890905703
